Filename,BACKGROUND,FEATHER,OUTWEAR,BEAK,HEADWEAR,EYES,EYEWEAR,RARITYSCORE,RANK,LINKcollaboration
1224,purple,blue,astronaut,normal,headset pink,unibrow,none,0.19650573021427525,1244,64d4ee38c5e0ce89f10995f6
500,rain,yellow,cross necklace,normal,cone,unibrow,none,0.19635773926156497,1245,64d4edb0c76547f4aa0fd921
799,purple,black,cross necklace,small,bullseye cap,unibrow,none,0.19606153360244047,1246,64d4ee81c76547f4aa11b3b6
755,grey,brown,sailor costume,worm,apple,eyebrow,none,0.19601271907286721,1247,64d4df7b1d86fd023d2878d0
2108,beach,black,baseball jersey,big,witch hat,eyebrow,none,0.19590645398683562,1248,64d4ee591d86fd023d40fc38
1211,grey,pink,gold necklace,worm,tiara pink,eyebrow,none,0.1958624394994164,1249,64d4df6fc5e0ce89f1f273c7
411,purple,purple,bowtie,small,gm,unibrow,none,0.19579802923230055,1250,64d4ef1f1d86fd023d428913
1561,rainbow,pink,farmer outfit,small,frogi,eyebrow,none,0.19553738202157614,1251,64d4f182c76547f4aa18ec5c
2054,diplo sky,robot,white shirt,normal,cop hat,normal,none,0.19543034453189154,1252,64d4eda7c76547f4aa0fc1f1
1038,blue,yellow,baseball jersey,small,bowler hat,unibrow,none,0.19542112291642458,1253,64d4e43bc76547f4aa011ce5
1606,grey,brown,firefighter uniform,small,bucket,unibrow,none,0.19538595945844975,1254,64d5b69ac48eb875e04539c9
1410,beach,pink love,none,moustache normal,lamp,pumped up,none,0.19527862834696322,1255,64d4e4be1d86fd023d320574
941,teal,pink,clown outfit,worm,pilot helmet,eyebrow,none,0.1950417028777504,1256,64d4f2ffe11651223b3d2453
1329,purple,yellow,gladiator armor,pipe,third eye,normal,none,0.19494457811944935,1257,64d4f296c76547f4aa1bde22
535,doom gloom,purple,pajamas blue holding pillow,worm,cowboy hat,normal,none,0.19494446695292936,1258,64d5b84bc48eb875e04561b2
1075,purple,black,tracksuit navy blue,moustache normal,clown hat,eyebrow,none,0.19483124850060435,1259,64d5af4401156a16ec5c20ac
1302,purple,grey,purple jacket,pipe,captain hat,normal,none,0.19481823913841617,1260,64d4eeb8c5e0ce89f10a1566
339,blue,green,gold necklace,worm,pan,eyebrow,none,0.19454607823859782,1261,64d4ee3e1d86fd023d40c687
055,teal,pink,sailor costume,small,beanie,unibrow,none,0.194505775179978,1262,64d5af3b27f8488b65db865e
1971,teal,yellow,pink dress,small,pirate hat,unibrow,none,0.19445702038130488,1263,64d5b85101156a16ec5d4eae
845,thunder,purple,baseball jersey,moustache big,tiara pink,normal,none,0.19438953514825955,1264,64d4f3bfe11651223b3f4b0b
330,blue,black,bowtie,worm,firefighter hat,eyebrow,none,0.19436877029561805,1265,64d5a95401156a16ec5b78ac
297,blue,yellow,pink dress,big,construction hat,unibrow,none,0.1943323491643804,1266,64d5b51327f8488b65dc7f5a
919,grey,boorb,leather jacket black,big,pan,eyebrow,none,0.19423503419423593,1267,64d56661e11651223ba0cd25
1430,thunder,purple,baseball jersey,moustache normal,headband,normal,none,0.1942235330537129,1268,64d5a958e11651223bab8ab5
483,thunder,fire blue,none,moustache big,straw hat,heart,none,0.1941386234415557,1269,64d4f10427f8488b65689c16
284,teal,green,karate uniform,moustache big,baseball cap,eyebrow,none,0.19406045730483884,1270,64d4f296e11651223b3be0c9
1943,doom gloom,pink,pink dress,worm,witch hat,normal,none,0.19354799961587785,1271,64d4eda8c76547f4aa0fc535
035,green chart,black,green jacket,big,firefighter hat,eyebrow,none,0.19330867997776105,1272,64d5af3a27f8488b65db85b2
1164,diplo sky,yellow belly,firefighter uniform,small,pilot helmet,normal,none,0.19329734513064573,1273,64d4df89c5e0ce89f1f29c4d
1775,purple,pink,clown outfit,moustache small,brain,eyebrow,none,0.19320531852453277,1274,64d4f4d5c76547f4aa221fe8
1898,thunder,blue,tracksuit navy blue,moustache big,pilot helmet,normal,none,0.193130146918169,1275,64d4efa5c76547f4aa143173
646,doom gloom,black skull,cross necklace,big,apple,eyebrow,none,0.19302463436385567,1276,64d4ede9c76547f4aa104155
1318,blue sky,yellow,green jacket,big,leprechaun's hat,eyebrow,none,0.1929807525982487,1277,64d5b7a6e11651223bad554a
1303,beach,blue,firefighter uniform,big,lamp,eyebrow,none,0.1929702637274136,1278,64d4f2d327f8488b656d8ed1
1873,blue,pink,karate uniform,moustache small,bowler hat,eyebrow,none,0.19296646268291112,1279,64d4ef121d86fd023d426db5
1297,green chart,yellow,cop uniform,small,gm,eyebrow,none,0.19290213321358493,1280,64d4f284c76547f4aa1bab9d
2023,blue,stone,witch robe,small,pajamas cap,eyebrow,none,0.19285967185072903,1281,64d5b7aac48eb875e0454ee3
228,blue,brown,cross necklace,moustache small,cowboy hat,eyebrow,none,0.19267439931453462,1282,64d5b693e11651223bad456a
1080,green chart,boorb,clown outfit,silver,none,heart,none,0.19242476026716432,1283,64d4f682c76547f4aa266d6a
181,thunder,blue,tracksuit navy blue,moustache big,cavalier hat ,normal,none,0.1923346451688493,1284,64d4fa1bb75ebe5a32303f7a
286,blue,yellow belly,medal,moustache big,construction hat,normal,none,0.19218138801199003,1285,64d5b51427f8488b65dc7fbb
1839,blue,purple,pajamas blue holding pillow,silver,bullseye cap,normal,none,0.19217215859013956,1286,64d4f10ec76547f4aa17a18b
1665,purple,pink,green jacket,moustache normal,apple,eyebrow,none,0.1919824674195455,1287,64d4df9ec5e0ce89f1f2bdb1
1368,sun,black,none,cigar,lamp,normal gold,none,0.1918337072250242,1288,64d4f1be27f8488b656a844d
1067,thunder,grey,firefighter uniform,moustache big,straw hat,normal,none,0.19173946649468152,1289,64d5b84e27f8488b65dcc698
1060,blue,yellow,gold necklace,moustache normal,bucket,eyebrow,none,0.1915334399225118,1290,64d4ed9ec76547f4aa0fb011
1135,diplo sky,purple diplos,none,normal,tiara pink,diplos eyes,none,0.19152431252985497,1291,64d42c1d4a8a2f15a93554c9
1342,blue,black,baseball jersey,normal,cowboy hat,unibrow,none,0.191381837714573,1292,64d4eee7c5e0ce89f10a4f6d
033,thunder,pink,clown outfit,moustache big,headband,normal,none,0.19133966166299868,1293,64d5a95401156a16ec5b7958
484,diplo sky,brown,none,pipe,cowboy hat,crying,none,0.19132994243610893,1294,64d4f307e11651223b3d36cc
048,rainbow,grey,bowtie,small,lamp,eyebrow,none,0.1913174526434821,1295,64d4f9c1e11651223b4e4fd0
1201,purple,green,white shirt,normal,leprechaun's hat,unibrow,none,0.19130714612228586,1296,64d4eda8c76547f4aa0fc470
1134,diplo sky,blue diplos,none,normal,straw hat,diplos eyes,none,0.19126183060313517,1297,64d42c1d1d86fd023d05e4d0
1864,rainbow,pink,none,moustache big,top hat,red laser gold,none,0.19111859190128416,1298,64d4f561e11651223b43e542
265,diplo sky,pink,medal,gold normal,none,red laser,none,0.1909404941347778,1299,64d4edf2c76547f4aa105532
1549,rain,black skull,medal,small,bucket,eyebrow,none,0.19082801959747872,1300,64d4fb67e11651223b5164c6
1471,teal,pink,firefighter uniform,pipe,crown king,normal,none,0.19080191359643092,1301,64d4f1ed27f8488b656b10e1
057,sun,pink,none,moustache normal,headlamp,cyclops,none,0.1907804034665565,1302,64d5b7a301156a16ec5d3ddd
1771,teal,pink love,none,not normal,beanie,normal gold,none,0.1907049188369833,1303,64d4f110c76547f4aa17a5c8
356,purple,stone,none,moustache small,headset pink,red laser,none,0.19069959183644222,1304,64d4f08727f8488b65677dd0
1207,diplo sky,red diplos,none,normal,cowboy hat,diplos eyes,none,0.19021190289625614,1305,64d4f018c76547f4aa154403
1764,thunder,purple glitch,clown outfit,small,cone,normal,none,0.18953015636361464,1306,64d4ef0fc76547f4aa12d0f3
1466,rainbow,yellow,pocho,normal,top hat,eyebrow,none,0.18912190648388497,1307,64d4f15527f8488b656970b9
1877,blue,green,firefighter uniform,silver,construction hat,normal,none,0.1889505134609311,1308,64d4f582c76547f4aa23de88
1171,space,blue,none,worm,clown hat,crying,none,0.1888932955946658,1309,64d4eda91d86fd023d3f9eb3
1278,space,blue,gladiator armor,big,construction hat,normal,none,0.18887119185866702,1310,64d4f197c76547f4aa193095
1910,grey,boorb,none,cigar,pajamas cap,pumped up,none,0.18875084240761758,1311,64d5b5ab01156a16ec5d1ff0
011,space,green,bowtie,normal,viking,eyebrow,none,0.18868919084453734,1312,64d4f263e11651223b3b5d22
432,blue sky,purple,gold necklace,normal,bucket,eyebrow,none,0.18868228297921977,1313,64d4fa45e11651223b4f53fb
456,graveyard,blue,none,moustache small,watermelon,pumped up,none,0.18862274292783035,1314,64d5b5a5c48eb875e045250b
905,purple,pink,sailor costume,silver,baseball cap,normal,none,0.1883237634879119,1315,64d5b84e27f8488b65dcc6a1
1974,rain,grey,none,gold small,baseball cap,normal gold,none,0.1876346612107849,1316,64d5af46e11651223bac37dc
600,red chart,brown,sailor costume,normal,sombrero hat,eyebrow,none,0.18757673114843035,1317,64d5a95301156a16ec5b782a
1819,pink sky,pink love,tracksuit navy blue,normal,pilot helmet,normal,none,0.18746165822470692,1318,64d4fe67b75ebe5a32379dd3
1488,blue,grey,duck floaty,worm,cop hat,normal,none,0.18744882547819441,1319,64d5af47e11651223bac388c
806,space,pink ninja,medal,moustache normal,none,pumped up,none,0.1873942952496523,1320,64d4ffbcb75ebe5a3239c9c7
417,rain,red glitch,pink dress,normal,basquiat's crown,normal,none,0.18726295766530449,1321,64d4f09b27f8488b6567b18b
1036,green chart,pink,bowtie,normal,egg & nest,eyebrow,none,0.18719963839697157,1322,64d4eda8c76547f4aa0fc401
354,teal,pink,duck floaty,worm,pajamas cap,normal,none,0.18689244536414612,1323,64d4f63427f8488b6576fdf8
1431,blue,purple,clown outfit,moustache small,construction hat,normal,none,0.18682905141127515,1324,64d4f01527f8488b65666713
804,rainbow,yellow belly,pink dress,moustache big,none,green laser,none,0.18680325128023437,1325,64d4f246b75ebe5a321c2aa6
702,sun,blue,construction vest,small,top hat,normal,none,0.18680177281968602,1326,64d4edc3c76547f4aa0ff6bc
1003,rain,boorb,pink dress,small,bowler hat,normal,none,0.18655845480516042,1327,64d5b7a6e11651223bad5580
1324,sun,black,scarf,small,halo,normal,none,0.18650255758002726,1328,64d4f11ec76547f4aa17cc16
1004,teal,grey,cross necklace,moustache small,clown hat,normal,none,0.18643809157558827,1329,64d5af4201156a16ec5c1dce
1479,sun,yellow belly,duck floaty,pipe,none,pumped up,none,0.18633972117633138,1330,64d5b51be11651223bad1dce
216,purple,blue,karate uniform,moustache small,frogi,normal,none,0.18633451143524837,1331,64d4f232e11651223b3ad485
425,thunder,black,scarf,big,crown king,eyebrow,none,0.18626548477573796,1332,64d5b694e11651223bad46a5
1935,pink sky,green,firefighter uniform,normal,chef hat,eyebrow,none,0.18592928170092973,1333,64d5af46e11651223bac37a5
1730,graveyard,black skull,cop uniform,pipe,none,black red,none,0.18587927988047442,1334,64d4f406c76547f4aa1fd1c0
1992,ninja,purple,gold necklace,big,rubber duck,normal,none,0.1858572368068759,1335,64d5b7a8fe404d876f19b9da
238,beach,black,crewneck sweatshirt: pink,small,cone,normal,none,0.1858500226732824,1336,64d4f926c76547f4aa2cf5e2
1566,rain,boorb,sailor costume,big,cop hat,normal,none,0.18578082744403546,1337,64d4f4d5c76547f4aa22203a
1194,teal,blue,pink dress,moustache normal,pilot helmet,normal,none,0.18558152709088072,1338,64d4edf0c76547f4aa10506d
323,pink sky,green,firefighter uniform,normal,headlamp,eyebrow,none,0.1855055595457316,1339,64d4df8a1d86fd023d288fe4
1773,teal,pink love,none,moustache small,sombrero hat,machine,none,0.18547944555645537,1340,64d4f9c0e11651223b4e4eef
869,ninja,green,white shirt,big,witch hat,normal,none,0.18546172158990817,1341,64d5b51601156a16ec5d0c9c
336,green chart,black,chef,big,headset pink,normal,none,0.18523770706942602,1342,64d4f018c76547f4aa154495
1262,grey,brown,baseball jersey,moustache big,poisoned apple,normal,none,0.18519954349556705,1343,64d5af4301156a16ec5c1e7c
217,sun,pink,green jacket,normal,cone,eyebrow,none,0.18503315313584248,1344,64d4f305e11651223b3d3345
673,beach,black,clown outfit,big,pan,normal,none,0.18490143288852634,1345,64d4f77e27f8488b657a7db2
827,beach,yellow,none,moustache small,firefighter hat,pumped up,none,0.18477436734022157,1346,64d5b7a6e11651223bad5566
2121,blue sky,yellow,none,moustache normal,bucket,heart,none,0.1846363047175332,1347,64d5a95ec48eb875e043a816
999,grey,yellow,pink dress,worm,cowboy hat,normal,none,0.1844666451394505,1348,64d5b51701156a16ec5d0dca
575,grey,grey,pink dress,moustache big,pirate hat,normal,none,0.18443416880609523,1349,64d5b84bc48eb875e0456240
580,blue,green,white shirt,worm,apple,normal,none,0.18420658935117487,1350,64d5b697fe404d876f19ac5e
584,blue sky,yellow,none,moustache normal,witch hat,pumped up,none,0.18419549383607847,1351,64d4f3fbe11651223b3ffb75
1553,thunder,blue,cop uniform,big,lamp,eyebrow,none,0.184176141335535,1352,64d4f0361d86fd023d44b2cb
472,grey,red glitch,pajamas blue holding pillow,big,pajamas cap,normal,none,0.18396838774826635,1353,64d4eda01d86fd023d3f8f0c
1017,pink sky,yellow,farmer outfit,cigar,none,cyclops,none,0.18381001326323132,1354,64d4f22827f8488b656bc501
255,grey,brown,medal,moustache normal,beanie,normal,none,0.18367331786945795,1355,64d5b7a301156a16ec5d3edf
1197,teal,purple,none,pipe,bullseye cap,red laser gold,none,0.18363368482806977,1356,64d5b51601156a16ec5d0d5c
750,teal,yellow belly,none,moustache small,poisoned apple,machine,none,0.18356816143637275,1357,64d5a95401156a16ec5b7928
1147,doom gloom,purple,cross necklace,small,bucket,eyebrow,none,0.1835385364706287,1358,64d5af4401156a16ec5c201c
1918,blue,yellow,pink dress,moustache normal,watermelon,normal,none,0.18343276841728376,1359,64d5af47e11651223bac38bd
2141,green chart,pink love,none,small,lamp,cyclops,none,0.18322676610036237,1360,64d4ee651d86fd023d411a3c
982,sun,black,green jacket,big,firefighter hat,normal,none,0.1831996172700769,1361,64d4ee0d1d86fd023d4065ea
684,aries constellation,black skull,none,big,rubber duck,machine,none,0.18311948626078353,1362,64d4e037c5e0ce89f1f3e2ad
2011,doom gloom,yellow belly,green jacket,small,rubber duck,normal,none,0.1830873764692797,1363,64d4fabec76547f4aa2ffeaf
1712,rain,yellow,none,worm,baseball cap,not normal,none,0.18294666902567777,1364,64d5b85101156a16ec5d4d8c
2101,aries constellation,yellow,green jacket,big,brain,normal,none,0.1828112584737281,1365,64d5b69c27f8488b65dca497
2012,purple,black,bowtie,moustache big,baseball cap,normal,none,0.182588913894218,1366,64d4fa8627f8488b65815247
531,pink sky,yellow,none,moustache small,cop hat,pumped up,none,0.18239687254916656,1367,64d4fe0dc76547f4aa35639a
725,rainbow,yellow,green jacket,small,pan,normal,none,0.18213921678422842,1368,64d5a95401156a16ec5b7970
1970,blue sky,purple,crewneck sweatshirt: pink,moustache big,none,not normal,none,0.18211862902215578,1369,64d4f693e11651223b4710dc
1019,purple,red glitch,white shirt,big,chef hat,normal,none,0.1816956934308396,1370,64d4edf4c5e0ce89f1096a5a
050,rainbow,purple,bowtie,small,cavalier hat ,normal,none,0.18161850517940828,1371,64d4eda51d86fd023d3f95c3
665,pink sky,black,cross necklace,big,straw hat,normal,none,0.1813399872393648,1372,64d5a95501156a16ec5b79a6
355,blue sky,pink,medal,big,chef hat,normal,none,0.18133811437043504,1373,64d4ee9cc76547f4aa11f318
983,purple,red glitch,tracksuit navy blue,small,firefighter hat,normal,none,0.18128093610048093,1374,64d4eda11d86fd023d3f90fa
1231,pink sky,pink,construction vest,gold big,none,black red,none,0.18114391447167696,1375,64d4faba27f8488b6581b2c5
1478,green chart,pink,white shirt,small,top hat,normal,none,0.18101998677818001,1376,64d4edfd1d86fd023d404308
557,sun,purple,bowtie,big,beanie,normal,none,0.1809452870437011,1377,64d4f03c27f8488b6566ce89
1633,purple,green,none,cigar,witch hat,cyclops,none,0.18067481694270854,1378,64d5a95cfe404d876f17fc0e
086,ninja,green,clown outfit,cigar,none,heart,none,0.1801965370774487,1379,64d4f87c27f8488b657cf68c
899,blue,boorb,none,moustache normal,poisoned apple,crying,none,0.1799939643482211,1380,64d4f4d4c76547f4aa221cf1
1911,grey,blue,cross necklace,small,halo,eyebrow,none,0.17965822393764908,1381,64d4f79027f8488b657aae75
781,rain,purple,none,silver,cowboy hat,black red,none,0.17896432087505043,1382,64d4edb31d86fd023d3fb129
744,blue,black skull,firefighter uniform,normal,pilot helmet,eyebrow,none,0.17869537173048308,1383,64d4f974e11651223b4d9dde
1470,grey,pink love,none,moustache normal,cone,normal gold,none,0.17855294425315305,1384,64d5af4201156a16ec5c1d60
586,pink sky,brown,pink dress,normal,plant,normal,none,0.17853821210270038,1385,64d4f4d4c76547f4aa221d6f
1677,beach,pink love,tracksuit navy blue,moustache big,none,black red,none,0.17842603662339535,1386,64d4f5d8e11651223b451ad9
1567,teal,purple,none,worm,bowler hat,freezing beam,none,0.17834828756564802,1387,64d4fee3b75ebe5a32386a6d
380,blue,blue,witch robe,small,cop hat,eyebrow,none,0.17833544527937115,1388,64d4f474e11651223b41528b
473,grey,green,duck floaty,big,bullseye cap,eyebrow,none,0.17833254595905598,1389,64d4ee85c76547f4aa11bded
1141,ninja,purple,firefighter uniform,silver,none,crying,none,0.17826282680208508,1390,64d56661e11651223ba0cd2e
692,doom gloom,brown,pajamas blue holding pillow,normal,beanie,eyebrow,none,0.17823640198683308,1391,64d4f09027f8488b6567976c
1245,green chart,black skull,white shirt,moustache normal,none,pumped up,none,0.17822398784017832,1392,64d5a957e11651223bab8a66
452,rain,pink,firefighter uniform,big,pirate hat,eyebrow,none,0.1781725129846328,1393,64d4f6f5b75ebe5a32290ab8
537,graveyard,green,pink dress,normal,bucket,normal,none,0.17770103963800868,1394,64d4e2a7c76547f4aafe00d3
462,purple,grey,purple jacket,big,firefighter hat,eyebrow,none,0.17758421905788127,1395,64d4eda51d86fd023d3f95de
2179,teal,green,none,worm,clown hat,red laser,none,0.17747705112961093,1396,64d4ee081d86fd023d405a90
650,teal,pink love,none,moustache big,sunny side up,black red,none,0.177348548393477,1397,64d5b5a6c48eb875e04525aa
2198,teal,brown,crewneck sweatshirt: pink,big,pilot helmet,eyebrow,none,0.17707514621472167,1398,64d5b69d27f8488b65dca4d8
916,rain,purple,none,moustache normal,rug!,normal gold,none,0.17700345173604026,1399,64d4ee2ec5e0ce89f1098ed9
926,thunder,green,medal,normal,lamp,eyebrow,none,0.17689430680473164,1400,64d52273c48eb875e0202418
1216,rain,green,karate uniform,normal,pilot helmet,eyebrow,none,0.1767730556553756,1401,64d5af4401156a16ec5c1fb4
2073,teal,black skull,cop uniform,small,pajamas cap,normal,none,0.17671918184631907,1402,64d5b5ac01156a16ec5d2065
927,purple,blue,scarf,small,baseball cap,eyebrow,none,0.176582165737335,1403,64d5b7a5e11651223bad5498
2088,ninja,black,none,big,brain,freezing beam,none,0.17657722068654194,1404,64d4ee1c1d86fd023d4083ff
1214,grey,green,cross necklace,small,clown hat,eyebrow,none,0.17652512760015782,1405,64d5a957e11651223bab8a26
524,teal,blue,none,moustache normal,headset pink,not normal,none,0.17650580399672028,1406,64d4f0a11d86fd023d455834
141,grey,purple,bowtie,big,gm,eyebrow,none,0.17647144884100963,1407,64d5a957e11651223bab89c6
921,grey,green,none,cigar,poisoned apple,heart,none,0.17635436079287709,1408,64d4f2fde11651223b3d20e6
2162,pink sky,purple,karate uniform,normal,cone,normal,none,0.17634478130374173,1409,64d4f3f727f8488b6570dddb
397,teal,purple,none,moustache normal,headband,cyclops,none,0.1762742113074223,1410,64d5b84bc48eb875e0456237
276,teal,grey,sailor costume,small,pajamas cap,eyebrow,none,0.17609835246117672,1411,64d4f5d9c76547f4aa24a5b4
