Filename;Title;Description;NbCopies;NbSelf;BACKGROUND;FEATHER;OUTWEAR;BEAK;HEADWEAR;EYES;EYEWEAR
1391;RugBerb #1391;Get Rugged;1;0;grey;brown;firefighter uniform;normal;leprechaun's hat;eyebrow;none
1392;RugBerb #1392;Get Rugged;1;0;doom gloom;bone;none;none;rubber duck;none;eye patch
1393;RugBerb #1393;Get Rugged;1;0;blue;bone;none;none;watermelon;none;none
1394;RugBerb #1394;Get Rugged;1;0;grey;pink;none;big;bucket;normal;none
1395;RugBerb #1395;Get Rugged;1;0;cancer constellation;pink;none;normal;GM;black red;3d glasses
1396;RugBerb #1396;Get Rugged;1;0;sun;BOOrb;bowtie;cigar;leprechaun's hat;normal gold;none
1397;RugBerb #1397;Get Rugged;1;0;green chart;bone;none;none;captain hat;none;none
1398;RugBerb #1398;Get Rugged;1;0;doom gloom;robot;detective suit;small;none;pumped up;green stylish glasses
1399;RugBerb #1399;Get Rugged;1;0;purple;blue;farmer outfit;Moustache normal;gladiator helmet;pumped up;none
1400;RugBerb #1400;Get Rugged;1;0;Thunder;grey;none;big;chef hat;normal;red stylish glasses
1401;RugBerb #1401;Get Rugged;1;0;teal;black skull;none;small;pajamas cap;normal;none
1402;RugBerb #1402;Get Rugged;1;0;grey;pink;none;big;GM;normal;goggles
1403;RugBerb #1403;Get Rugged;1;0;grey;bone;bowtie;none;clown hat;none;none
1404;RugBerb #1404;Get Rugged;1;0;Space;BOOrb;karate uniform;normal;none;cyclops;sleep mask 
1405;RugBerb #1405;Get Rugged;1;0;grey;green;sailor costume;worm;none;heart;none
1406;RugBerb #1406;Get Rugged;1;0;doom gloom;yellow belly;baseball jersey;worm;none;crying;none
1407;RugBerb #1407;Get Rugged;1;0;Thunder;green;detective suit;Moustache big;Sombrero hat;eyebrow;none
1408;RugBerb #1408;Get Rugged;1;0;purple;green;leather jacket black;normal;none;cyclops;glasses
1409;RugBerb #1409;Get Rugged;1;0;Rain;yellow;medal;Moustache normal;none;eyebrow;none
1410;RugBerb #1410;Get Rugged;1;0;beach;pink love;none;Moustache normal;lamp;pumped up;none
1411;RugBerb #1411;Get Rugged;1;0;blue sky;pink;none;big;Pilot helmet;normal;none
1412;RugBerb #1412;Get Rugged;1;0;Thunder;pink;cop uniform;moustache small;cone;normal;sleep mask 
1413;RugBerb #1413;Get Rugged;1;0;teal;pink love;none;normal;none;normal;sunglasses
1414;RugBerb #1414;Get Rugged;1;0;teal;black;pocho;big;top hat;rainbow laser;none
1415;RugBerb #1415;Get Rugged;1;0;doom gloom;purple;pocho;small;poisoned apple;eyebrow;red stylish glasses
1416;RugBerb #1416;Get Rugged;1;0;blue;yellow;cop uniform;normal;none;not normal;none
1417;RugBerb #1417;Get Rugged;1;0;Aries constellation;grey;scarf;moustache small;cavalier hat ;eyebrow;none
1418;RugBerb #1418;Get Rugged;1;0;blue;yellow;construction vest;normal;none;eyebrow;green stylish glasses
1419;RugBerb #1419;Get Rugged;1;0;graveyard;purple;baseball jersey;normal;none;normal;sunglasses
1420;RugBerb #1420;Get Rugged;1;0;Rain;grey;cop uniform;moustache small;none;pumped up;pink stars glasses
1421;RugBerb #1421;Get Rugged;1;0;blue;gold;none;normal;witch hat;heart;none
1422;RugBerb #1422;Get Rugged;1;0;beach;blue;gold necklace;big;none;normal gold;none
1423;RugBerb #1423;Get Rugged;1;0;grey;purple;none;Moustache big;pirate hat;eyebrow;none
1424;RugBerb #1424;Get Rugged;1;0;purple;purple;none;big;Sombrero hat;heart;none
1425;RugBerb #1425;Get Rugged;1;0;blue;purple;none;big;tiara pink;eyebrow;none
1426;RugBerb #1426;Get Rugged;1;0;Diplo Sky;green;scarf;gold big;captain hat;normal;none
1427;RugBerb #1427;Get Rugged;1;0;grey;purple;duck floaty;silver;none;normal;none
1428;RugBerb #1428;Get Rugged;1;0;red chart;purple;firefighter uniform;normal;Bullseye cap;heart;none
1429;RugBerb #1429;Get Rugged;1;0;graveyard;pink love;cop uniform;Moustache big;none;unibrow;none
1430;RugBerb #1430;Get Rugged;1;0;Thunder;purple;baseball jersey;Moustache normal;headband;normal;none
1431;RugBerb #1431;Get Rugged;1;0;blue;purple;clown outfit;moustache small;construction hat;normal;none
1432;RugBerb #1432;Get Rugged;1;0;Aries constellation;black;none;Moustache big;none;red laser gold;goggles
1433;RugBerb #1433;Get Rugged;1;0;Thunder;black skull;tracksuit navy blue;small;captain hat;pumped up;3d glasses
1434;RugBerb #1434;Get Rugged;1;0;pink sky;purple;none;normal;headset pink;normal;none
1435;RugBerb #1435;Get Rugged;1;0;purple;grey;tracksuit navy blue;big;none;eyebrow;none
1436;RugBerb #1436;Get Rugged;1;0;beach;yellow;sailor costume;big;rubber duck;black red;none
1437;RugBerb #1437;Get Rugged;1;0;Rain;brown;tracksuit navy blue;Moustache normal;none;black red;pink stars glasses
1438;RugBerb #1438;Get Rugged;1;0;sun;brown;pink dress;Moustache normal;none;black red;glasses
1439;RugBerb #1439;Get Rugged;1;0;Thunder;yellow;medal;worm;pirate hat;black red;glasses
1440;RugBerb #1440;Get Rugged;1;0;sun;pink;scarf;worm;Bullseye cap;pumped up;none
1441;RugBerb #1441;Get Rugged;1;0;rainbow;grey;none;small;sunny side up;eyebrow;none
1442;RugBerb #1442;Get Rugged;1;0;Thunder;pink;cop uniform;normal;sunny side up;normal;none
1443;RugBerb #1443;Get Rugged;1;0;grey;black;tracksuit navy blue;small;Bullseye cap;normal gold;none
1444;RugBerb #1444;Get Rugged;1;0;grey;pink love;firefighter uniform;Moustache big;none;eyebrow;none
1445;RugBerb #1445;Get Rugged;1;0;cancer constellation;pink;none;moustache small;cowboy hat;crying;3d glasses
1446;RugBerb #1446;Get Rugged;1;0;purple;pink;pajamas blue holding pillow;Moustache big;none;pumped up;none
1447;RugBerb #1447;Get Rugged;1;0;grey;robot;pajamas blue holding pillow;normal;Bullseye cap;normal;goggles
1448;RugBerb #1448;Get Rugged;1;0;grey;stone;witch robe;small;top hat;heart;none
1449;RugBerb #1449;Get Rugged;1;0;pink sky;black skull;none;small;Bullseye cap;unibrow;3d glasses
1450;RugBerb #1450;Get Rugged;1;0;purple;yellow;none;normal;none;normal gold;3d glasses
1451;RugBerb #1451;Get Rugged;1;0;sun;green;none;big;pajamas cap;machine;glasses
1452;RugBerb #1452;Get Rugged;1;0;purple;green;cop uniform;big;none;normal;sleep mask 
1453;RugBerb #1453;Get Rugged;1;0;Rain;bone;bowtie;none;none;none;none
1454;RugBerb #1454;Get Rugged;1;0;Rain;black;construction vest;Moustache normal;top hat;unibrow;glasses
1455;RugBerb #1455;Get Rugged;1;0;Thunder;blue;crewneck sweatshirt: pink;cigar;none;normal;none
1456;RugBerb #1456;Get Rugged;1;0;pink sky;yellow belly;tracksuit navy blue;big;pirate hat;crying;none
1457;RugBerb #1457;Get Rugged;1;0;purple;black;cross necklace;Moustache normal;none;eyebrow;none
1458;RugBerb #1458;Get Rugged;1;0;Space;blue;farmer outfit;worm;apple;black red;none
1459;RugBerb #1459;Get Rugged;1;0;blue;purple glitch;cross necklace;Moustache big;pajamas cap;pumped up;none
1460;RugBerb #1460;Get Rugged;1;0;grey;purple glitch;none;big;tiara pink;pumped up;red stylish glasses
1461;RugBerb #1461;Get Rugged;1;0;doom gloom;bone;none;none;bowler hat;none;none
1462;RugBerb #1462;Get Rugged;1;0;blue;blue;duck floaty;normal;watermelon;normal;sunglasses smoll
1463;RugBerb #1463;Get Rugged;1;0;Thunder;yellow;witch robe;normal;pan;unibrow;glasses
1464;RugBerb #1464;Get Rugged;1;0;grey;blue;firefighter uniform;cigar;none;eyebrow;none
1465;RugBerb #1465;Get Rugged;1;0;Thunder;pink love;none;worm;cone;eyebrow;glasses
1466;RugBerb #1466;Get Rugged;1;0;rainbow;yellow;pocho;normal;top hat;eyebrow;none
1467;RugBerb #1467;Get Rugged;1;0;green chart;pink;gold necklace;moustache small;halo;normal;none
1468;RugBerb #1468;Get Rugged;1;0;Rain;blue;none;normal;none;machine;sleep mask 
1469;RugBerb #1469;Get Rugged;1;0;purple;brown;karate uniform;normal;beanie;black red;none
1470;RugBerb #1470;Get Rugged;1;0;grey;pink love;none;Moustache normal;cone;normal gold;none
1471;RugBerb #1471;Get Rugged;1;0;teal;pink;firefighter uniform;pipe;crown king;normal;none
1472;RugBerb #1472;Get Rugged;1;0;doom gloom;green;none;pipe;none;normal;brown aviator
1473;RugBerb #1473;Get Rugged;1;0;Rain;black;cross necklace;normal;none;pumped up;red stylish glasses
1474;RugBerb #1474;Get Rugged;1;0;purple;yellow belly;none;big;bowler hat;machine;snorkeling
1475;RugBerb #1475;Get Rugged;1;0;pink sky;grey;gold necklace;Moustache big;firefighter hat;crying;3d glasses
1476;RugBerb #1476;Get Rugged;1;0;grey;grey;cop uniform;small;headset pink;eyebrow;pink stars glasses
1477;RugBerb #1477;Get Rugged;1;0;green chart;pink love;pajamas blue holding pillow;Moustache normal;GM;red laser;none
1478;RugBerb #1478;Get Rugged;1;0;green chart;pink;white shirt;small;top hat;normal;none
1479;RugBerb #1479;Get Rugged;1;0;sun;yellow belly;duck floaty;pipe;none;pumped up;none
1480;RugBerb #1480;Get Rugged;1;0;teal;grey;bowtie;worm;gladiator helmet;pumped up;none
1481;RugBerb #1481;Get Rugged;1;0;Diplo Sky;brown;none;silver;none;eyebrow;none
1482;RugBerb #1482;Get Rugged;1;0;Thunder;yellow;none;small;none;unibrow;glasses
1483;RugBerb #1483;Get Rugged;1;0;teal;pink;crewneck sweatshirt: pink;worm;headset pink;pumped up;none
1484;RugBerb #1484;Get Rugged;1;0;teal;pink love;none;big;baseball cap;unibrow;none
1485;RugBerb #1485;Get Rugged;1;0;Thunder;pink;none;normal;pan;black red;goggles
1486;RugBerb #1486;Get Rugged;1;0;doom gloom;stone;none;Moustache big;straw hat;black red;sunglasses
1487;RugBerb #1487;Get Rugged;1;0;blue;grey;none;silver;rubber duck;crying;none
1488;RugBerb #1488;Get Rugged;1;0;blue;grey;duck floaty;worm;cop hat;normal;none
1489;RugBerb #1489;Get Rugged;1;0;Rain;green;witch robe;small;clown hat;normal;pink stars glasses
1490;RugBerb #1490;Get Rugged;1;0;Thunder;pink;none;Moustache big;none;pumped up;none
1491;RugBerb #1491;Get Rugged;1;0;blue;yellow;none;small;none;red laser;none
1492;RugBerb #1492;Get Rugged;1;0;doom gloom;yellow;clown outfit;pipe;none;crying;none
1493;RugBerb #1493;Get Rugged;1;0;Thunder;black;clown outfit;cigar;none;pumped up;none
1494;RugBerb #1494;Get Rugged;1;0;purple;pink love;none;small;none;heart;sleep mask 
1495;RugBerb #1495;Get Rugged;1;0;blue;black;tracksuit navy blue;Moustache big;cone;cyclops;none
1496;RugBerb #1496;Get Rugged;1;0;Thunder;green;none;normal;none;eyebrow;sunglasses
1497;RugBerb #1497;Get Rugged;1;0;Space;pink;none;normal;sunny side up;eyebrow;none
1498;RugBerb #1498;Get Rugged;1;0;Ninja;grey;clown outfit;big;rubber duck;normal gold;sunglasses
1499;RugBerb #1499;Get Rugged;1;0;grey;brown;none;normal;none;red laser gold;none
1500;RugBerb #1500;Get Rugged;1;0;teal;green;none;silver;Bullseye cap;eyebrow;none
1501;RugBerb #1501;Get Rugged;1;0;teal;grey;crewneck sweatshirt: pink;Moustache normal;frogi;normal;snorkeling
1502;RugBerb #1502;Get Rugged;1;0;purple;green;none;small;poisoned apple;unibrow;none
1503;RugBerb #1503;Get Rugged;1;0;rainbow;black;medal;Moustache big;none;eyebrow;none
1504;RugBerb #1504;Get Rugged;1;0;purple;purple;tracksuit navy blue;moustache small;none;normal;none
1505;RugBerb #1505;Get Rugged;1;0;teal;grey;green jacket;moustache small;headband;eyebrow;sunglasses smoll
1506;RugBerb #1506;Get Rugged;1;0;teal;robot;clown outfit;normal;none;normal;eye patch
1507;RugBerb #1507;Get Rugged;1;0;beach;black;karate uniform;cigar;Bullseye cap;heart;none
1508;RugBerb #1508;Get Rugged;1;0;rainbow;pink love;none;cigar;none;eyebrow;none
1509;RugBerb #1509;Get Rugged;1;0;sun;green;none;normal;headband;eyebrow;none
1510;RugBerb #1510;Get Rugged;1;0;Rain;green;none;worm;none;pumped up;none
1511;RugBerb #1511;Get Rugged;1;0;teal;blue;witch robe;Moustache normal;gladiator helmet;crying;none
1512;RugBerb #1512;Get Rugged;1;0;sun;stone;cross necklace;small;witch hat;crying;none
1513;RugBerb #1513;Get Rugged;1;0;beach;purple;pocho;small;cowboy hat;green laser;none
1514;RugBerb #1514;Get Rugged;1;0;grey;BOOrb;green jacket;silver;Sombrero hat;normal;none
1515;RugBerb #1515;Get Rugged;1;0;Rain;blue;none;Moustache normal;none;pumped up;none
1516;RugBerb #1516;Get Rugged;1;0;doom gloom;purple;bowtie;big;apple;unibrow;none
1517;RugBerb #1517;Get Rugged;1;0;blue;pink love;none;normal;Pilot helmet;unibrow;none
1518;RugBerb #1518;Get Rugged;1;0;Rain;robot;karate uniform;pipe;GM;normal;3d glasses
1519;RugBerb #1519;Get Rugged;1;0;purple;blue;scarf;Moustache big;none;black red;sunglasses smoll
1520;RugBerb #1520;Get Rugged;1;0;rainbow;yellow;pajamas blue holding pillow;small;none;heart;none
1521;RugBerb #1521;Get Rugged;1;0;grey;purple;none;small;pirate hat;eyebrow;none
1522;RugBerb #1522;Get Rugged;1;0;blue;bone;gold necklace;none;none;none;3d glasses
1523;RugBerb #1523;Get Rugged;1;0;grey;pink;cop uniform;normal;RUG!;normal gold;none
1524;RugBerb #1524;Get Rugged;1;0;grey;green;cross necklace;big;none;normal;none
1525;RugBerb #1525;Get Rugged;1;0;Thunder;black;bowtie;small;apple;heart;none
1526;RugBerb #1526;Get Rugged;1;0;graveyard;green;none;normal;none;not normal;none
1527;RugBerb #1527;Get Rugged;1;0;Space;blue;firefighter uniform;normal;baseball cap;black red;none
1528;RugBerb #1528;Get Rugged;1;0;blue;blue;green jacket;big;none;heart;none
1529;RugBerb #1529;Get Rugged;1;0;graveyard;pink love;none;worm;bowler hat;eyebrow;goggles
1530;RugBerb #1530;Get Rugged;1;0;grey;yellow;none;big;cavalier hat ;normal;none
1531;RugBerb #1531;Get Rugged;1;0;Aries constellation;yellow belly;scarf;pipe;pan;black red;red stylish glasses
1532;RugBerb #1532;Get Rugged;1;0;teal;black;medal;Moustache normal;headset pink;normal gold;none
1533;RugBerb #1533;Get Rugged;1;0;cancer constellation;purple;none;big;bucket;black red;none
1534;RugBerb #1534;Get Rugged;1;0;Rain;yellow;none;normal;none;normal gold;3d glasses
1535;RugBerb #1535;Get Rugged;1;0;red chart;brown;none;small;cop hat;eyebrow;goggles
1536;RugBerb #1536;Get Rugged;1;0;Space;green;none;silver;none;normal;none
1537;RugBerb #1537;Get Rugged;1;0;Rain;grey;cross necklace;Moustache big;none;normal;none
1538;RugBerb #1538;Get Rugged;1;0;purple;yellow;medal;moustache small;construction hat;pumped up;none
1539;RugBerb #1539;Get Rugged;1;0;purple;black;medal;normal;none;heart;none
1540;RugBerb #1540;Get Rugged;1;0;purple;black;cross necklace;cigar;none;black red;eye patch
1541;RugBerb #1541;Get Rugged;1;0;blue;BOOrb;medal;small;none;normal;3d glasses
1542;RugBerb #1542;Get Rugged;1;0;blue;pink love;chef;cigar;Sombrero hat;normal gold;none
1543;RugBerb #1543;Get Rugged;1;0;purple;black;none;not normal;leprechaun's hat;eyebrow;none
1544;RugBerb #1544;Get Rugged;1;0;rainbow;yellow belly;none;normal;none;normal;none
1545;RugBerb #1545;Get Rugged;1;0;teal;brown;none;pipe;none;unibrow;none
1546;RugBerb #1546;Get Rugged;1;0;grey;blue;gladiator armor;big;none;eyebrow;none
1547;RugBerb #1547;Get Rugged;1;0;Thunder;pink;none;pipe;beanie;unibrow;none
1548;RugBerb #1548;Get Rugged;1;0;Thunder;blue;none;moustache small;none;not normal;none
1549;RugBerb #1549;Get Rugged;1;0;Rain;black skull;medal;small;bucket;eyebrow;none
1550;RugBerb #1550;Get Rugged;1;0;blue;green;purple jacket;Moustache big;none;black red;none
1551;RugBerb #1551;Get Rugged;1;0;Ninja;yellow;gold necklace;moustache small;none;eyebrow;none
1552;RugBerb #1552;Get Rugged;1;0;purple;yellow belly;none;moustache small;plunger;black red;eye patch
1553;RugBerb #1553;Get Rugged;1;0;Thunder;blue;cop uniform;big;lamp;eyebrow;none
1554;RugBerb #1554;Get Rugged;1;0;rainbow;yellow belly;cross necklace;silver;none;normal;none
1555;RugBerb #1555;Get Rugged;1;0;blue;brown;construction vest;Moustache big;none;eyebrow;sunglasses
1556;RugBerb #1556;Get Rugged;1;0;purple;blue;gold necklace;big;pan;black red;none
1557;RugBerb #1557;Get Rugged;1;0;doom gloom;blue;bowtie;Moustache normal;pirate hat;cyclops;goggles
1558;RugBerb #1558;Get Rugged;1;0;doom gloom;blue;none;pipe;none;red laser gold;none
1559;RugBerb #1559;Get Rugged;1;0;red chart;bone;none;none;headband;none;none
1560;RugBerb #1560;Get Rugged;1;0;pink sky;purple;firefighter uniform;normal;cone;unibrow;none
1561;RugBerb #1561;Get Rugged;1;0;rainbow;pink;farmer outfit;small;frogi;eyebrow;none
1562;RugBerb #1562;Get Rugged;1;0;doom gloom;pink;pink dress;small;none;unibrow;red stylish glasses
1563;RugBerb #1563;Get Rugged;1;0;green chart;pink love;duck floaty;normal;none;machine;none
1564;RugBerb #1564;Get Rugged;1;0;doom gloom;black skull;gold necklace;Moustache big;captain hat;eyebrow;none
1565;RugBerb #1565;Get Rugged;1;0;grey;yellow;green jacket;Moustache big;none;black red;none
1566;RugBerb #1566;Get Rugged;1;0;Rain;BOOrb;sailor costume;big;cop hat;normal;none
1567;RugBerb #1567;Get Rugged;1;0;teal;purple;none;worm;bowler hat;freezing beam;none
1568;RugBerb #1568;Get Rugged;1;0;Rain;grey;sailor costume;Moustache normal;none;eyebrow;none
1569;RugBerb #1569;Get Rugged;1;0;blue;black;none;Moustache big;none;heart;sleep mask 
1570;RugBerb #1570;Get Rugged;1;0;grey;black;none;small;none;heart;none
1571;RugBerb #1571;Get Rugged;1;0;green chart;black;white shirt;normal;none;normal;eye patch
1572;RugBerb #1572;Get Rugged;1;0;pink sky;bone;none;none;GM;none;none
1573;RugBerb #1573;Get Rugged;1;0;purple;blue;chef;big;cop hat;normal;none
1574;RugBerb #1574;Get Rugged;1;0;Rain;green;none;small;beanie;black red;none
1575;RugBerb #1575;Get Rugged;1;0;Rain;purple;none;pipe;pan;normal;glasses
1576;RugBerb #1576;Get Rugged;1;0;grey;green;chef;Moustache big;none;normal;brown aviator
1577;RugBerb #1577;Get Rugged;1;0;Rain;stone;none;Moustache big;none;normal;none
1578;RugBerb #1578;Get Rugged;1;0;teal;black;firefighter uniform;moustache small;chef hat;red laser gold;none
1579;RugBerb #1579;Get Rugged;1;0;doom gloom;pink;gold necklace;big;cavalier hat ;normal;none
1580;RugBerb #1580;Get Rugged;1;0;Rain;grey;none;Moustache big;headlamp;eyebrow;none
1581;RugBerb #1581;Get Rugged;1;0;Ninja;black;scarf;big;firefighter hat;eyebrow;sleep mask 
1582;RugBerb #1582;Get Rugged;1;0;doom gloom;blue;none;normal;chef hat;eyebrow;none
1583;RugBerb #1583;Get Rugged;1;0;green chart;purple;none;big;clown hat;normal;glasses
1584;RugBerb #1584;Get Rugged;1;0;teal;black;firefighter uniform;big;none;normal gold;none
1585;RugBerb #1585;Get Rugged;1;0;blue;blue;pocho;Moustache normal;none;normal;none
1586;RugBerb #1586;Get Rugged;1;0;rainbow;purple;scarf;moustache small;rubber duck;eyebrow;goggles
1587;RugBerb #1587;Get Rugged;1;0;Diplo Sky;green;none;small;none;red laser gold;none
1588;RugBerb #1588;Get Rugged;1;0;grey;brown;pajamas blue holding pillow;worm;bowler hat;eyebrow;glasses
1589;RugBerb #1589;Get Rugged;1;0;grey;black;chef;worm;cavalier hat ;normal;eye patch
1590;RugBerb #1590;Get Rugged;1;0;Diplo Sky;grey;tracksuit navy blue;moustache small;bowler hat;crying;none
1591;RugBerb #1591;Get Rugged;1;0;Thunder;pink;white shirt;big;none;eyebrow;none
1592;RugBerb #1592;Get Rugged;1;0;rainbow;grey;green jacket;big;egg & nest;green laser;goggles
1593;RugBerb #1593;Get Rugged;1;0;doom gloom;brown;bowtie;pipe;none;machine;none
1594;RugBerb #1594;Get Rugged;1;0;graveyard;stone;none;Moustache normal;apple;normal;sleep mask 
1595;RugBerb #1595;Get Rugged;1;0;grey;green;clown outfit;silver;none;pumped up;none
1596;RugBerb #1596;Get Rugged;1;0;Rain;yellow;bowtie;normal;cavalier hat ;crying;sunglasses
1597;RugBerb #1597;Get Rugged;1;0;purple;blue;scarf;Moustache normal;pan;black red;goggles
1598;RugBerb #1598;Get Rugged;1;0;teal;black;bowtie;Moustache normal;cowboy hat;eyebrow;red stylish glasses
1599;RugBerb #1599;Get Rugged;1;0;blue;blue;none;small;cavalier hat ;normal;none
1600;RugBerb #1600;Get Rugged;1;0;blue;black skull;gold necklace;big;pan;black red;none
1601;RugBerb #1601;Get Rugged;1;0;rainbow;yellow belly;pajamas blue holding pillow;worm;tiara pink;normal;none
1602;RugBerb #1602;Get Rugged;1;0;blue;yellow belly;none;Moustache big;none;eyebrow;none
1603;RugBerb #1603;Get Rugged;1;0;pink sky;blue;baseball jersey;big;baseball cap;rainbow laser;none
1604;RugBerb #1604;Get Rugged;1;0;blue;grey;bowtie;small;plunger;eyebrow;none
1605;RugBerb #1605;Get Rugged;1;0;grey;black;sailor costume;Moustache big;bowler hat;normal;red stylish glasses
1606;RugBerb #1606;Get Rugged;1;0;grey;brown;firefighter uniform;small;bucket;unibrow;none
